tcp_stream,mss_negotiated,ch_tcp_bytes,sh_tcp_bytes,ch_packets,sh_packets,handshake_duration_ms,crypto_cost_ratio_sh_over_ch,has_ch,has_sh,has_end_heuristic,handshake_complete
2470,1460,1383,3572,1,1,18689.557,2.582791,1,1,1,1
2471,1460,1383,3572,1,1,18695.344,2.582791,1,1,1,1
2472,1460,1383,3572,1,1,18702.230,2.582791,1,1,1,1
2473,1460,1383,3572,1,1,18710.662,2.582791,1,1,1,1
2474,1460,1383,3572,1,1,18723.022,2.582791,1,1,1,1
2475,1460,1383,3572,1,1,18307.525,2.582791,1,1,1,1
2476,1460,1383,3572,1,1,18730.895,2.582791,1,1,1,1
2477,1460,1383,3572,1,1,18737.928,2.582791,1,1,1,1
2478,1460,1383,3572,1,1,18459.903,2.582791,1,1,1,1
2479,1460,1383,3572,1,1,17145.935,2.582791,1,1,1,1
2480,1460,1383,3572,1,1,18313.881,2.582791,1,1,1,1
2481,1460,1383,3572,1,1,18753.835,2.582791,1,1,1,1
2482,1460,1383,3572,1,1,18118.589,2.582791,1,1,1,1
2483,1460,1383,3572,1,1,18102.854,2.582791,1,1,1,1
2484,1460,1383,3572,1,1,17885.357,2.582791,1,1,1,1
2485,1460,1383,3572,1,1,18763.541,2.582791,1,1,1,1
2486,1460,1383,3572,1,1,18764.176,2.582791,1,1,1,1
2487,1460,1383,3572,1,1,18768.973,2.582791,1,1,1,1
2488,1460,1383,3572,1,1,18748.372,2.582791,1,1,1,1
2489,1460,1383,3572,1,1,18757.946,2.582791,1,1,1,1
2490,1460,1383,3572,1,1,18182.239,2.582791,1,1,1,1
2491,1460,1383,3572,1,1,18744.615,2.582791,1,1,1,1
2492,1460,1383,3572,1,1,18124.345,2.582791,1,1,1,1
2493,1460,1383,3572,1,1,18768.406,2.582791,1,1,1,1
2494,1460,1383,3572,1,1,18768.198,2.582791,1,1,1,1
2495,1460,1383,3572,1,1,18768.704,2.582791,1,1,1,1
2496,1460,1383,3572,1,1,17222.274,2.582791,1,1,1,1
2497,1460,1383,3572,1,1,18768.000,2.582791,1,1,1,1
2498,1460,1383,3572,1,1,18703.728,2.582791,1,1,1,1
2499,1460,1383,3572,1,1,18757.338,2.582791,1,1,1,1
2500,1460,1383,3572,1,1,18762.791,2.582791,1,1,1,1
2501,1460,1383,3572,1,1,18771.391,2.582791,1,1,1,1
2502,1460,1383,3572,1,1,18562.100,2.582791,1,1,1,1
2503,1460,1383,3572,1,1,18260.331,2.582791,1,1,1,1
2504,1460,1383,3572,1,1,18774.425,2.582791,1,1,1,1
2505,1460,1383,3572,1,1,18781.759,2.582791,1,1,1,1
2506,1460,1383,3572,1,1,18784.208,2.582791,1,1,1,1
2507,1460,1383,3572,1,1,18790.424,2.582791,1,1,1,1
2508,1460,1383,3572,1,1,17656.906,2.582791,1,1,1,1
2509,1460,1383,3572,1,1,18208.717,2.582791,1,1,1,1
2510,1460,1383,3572,1,1,18811.376,2.582791,1,1,1,1
2511,1460,1383,3572,1,1,18815.733,2.582791,1,1,1,1
2512,1460,1383,3572,1,1,18818.862,2.582791,1,1,1,1
2513,1460,1383,3572,1,1,18813.615,2.582791,1,1,1,1
2514,1460,1383,3572,1,1,18814.904,2.582791,1,1,1,1
2515,1460,1383,3572,1,1,18824.262,2.582791,1,1,1,1
2516,1460,1383,3572,1,1,18832.682,2.582791,1,1,1,1
2517,1460,1383,3572,1,1,18832.922,2.582791,1,1,1,1
2518,1460,1383,3572,1,1,18839.517,2.582791,1,1,1,1
2519,1460,1383,3572,1,1,18829.499,2.582791,1,1,1,1
2520,1460,1383,3572,1,1,18552.760,2.582791,1,1,1,1
2521,1460,1383,3572,1,1,18756.202,2.582791,1,1,1,1
2522,1460,1383,3572,1,1,18838.905,2.582791,1,1,1,1
2523,1460,1383,3572,1,1,18845.102,2.582791,1,1,1,1
2524,1460,1383,3572,1,1,18666.215,2.582791,1,1,1,1
2525,1460,1383,3572,1,1,17051.047,2.582791,1,1,1,1
2526,1460,1383,3572,1,1,18849.919,2.582791,1,1,1,1
2527,1460,1383,3572,1,1,18857.220,2.582791,1,1,1,1
2528,1460,1383,3572,1,1,18701.594,2.582791,1,1,1,1
2529,1460,1383,3572,1,1,18551.034,2.582791,1,1,1,1
2530,1460,1383,3572,1,1,18864.362,2.582791,1,1,1,1
2531,1460,1383,3572,1,1,17329.843,2.582791,1,1,1,1
2532,1460,1383,3572,1,1,18874.488,2.582791,1,1,1,1
2533,1460,1383,3572,1,1,18877.124,2.582791,1,1,1,1
2534,1460,1383,3572,1,1,18632.236,2.582791,1,1,1,1
2535,1460,1383,3572,1,1,18890.507,2.582791,1,1,1,1
2536,1460,1383,3572,1,1,18894.544,2.582791,1,1,1,1
2537,1460,1383,3572,1,1,18905.063,2.582791,1,1,1,1
2538,1460,1383,3572,1,1,18910.465,2.582791,1,1,1,1
2539,1460,1383,3572,1,1,17237.939,2.582791,1,1,1,1
2540,1460,1383,3572,1,1,18926.167,2.582791,1,1,1,1
2541,1460,1383,3572,1,1,18940.540,2.582791,1,1,1,1
2542,1460,1383,3572,1,1,18946.045,2.582791,1,1,1,1
2543,1460,1383,3572,1,1,18935.328,2.582791,1,1,1,1
2544,1460,1383,3572,1,1,18957.307,2.582791,1,1,1,1
2545,1460,1383,3572,1,1,18910.669,2.582791,1,1,1,1
2546,1460,1383,3572,1,1,18820.225,2.582791,1,1,1,1
2547,1460,1383,3572,1,1,18761.600,2.582791,1,1,1,1
2548,1460,1383,3572,1,1,18930.538,2.582791,1,1,1,1
2549,1460,1383,3572,1,1,18948.071,2.582791,1,1,1,1
2550,1460,1383,3572,1,1,18950.204,2.582791,1,1,1,1
2551,1460,1383,3572,1,1,18959.526,2.582791,1,1,1,1
2552,1460,1383,3572,1,1,18964.712,2.582791,1,1,1,1
2553,1460,1383,3572,1,1,18964.264,2.582791,1,1,1,1
2554,1460,1383,3572,1,1,18961.835,2.582791,1,1,1,1
2555,1460,1383,3572,1,1,18177.778,2.582791,1,1,1,1
2556,1460,1383,3572,1,1,17811.569,2.582791,1,1,1,1
2557,1460,1383,3572,1,1,18965.272,2.582791,1,1,1,1
2558,1460,1383,3572,1,1,18969.142,2.582791,1,1,1,1
2559,1460,1383,3572,1,1,18963.040,2.582791,1,1,1,1
2560,1460,1383,3572,1,1,18958.201,2.582791,1,1,1,1
2561,1460,1383,3572,1,1,18930.432,2.582791,1,1,1,1
2562,1460,1383,3572,1,1,18961.894,2.582791,1,1,1,1
2563,1460,1383,3572,1,1,18954.448,2.582791,1,1,1,1
2564,1460,1383,3572,1,1,18906.787,2.582791,1,1,1,1
2565,1460,1383,3572,1,1,18951.606,2.582791,1,1,1,1
2566,1460,1383,3572,1,1,18957.678,2.582791,1,1,1,1
2567,1460,1383,3572,1,1,17857.276,2.582791,1,1,1,1
2568,1460,1383,3572,1,1,18516.336,2.582791,1,1,1,1
2569,1460,1383,3572,1,1,18970.695,2.582791,1,1,1,1
2570,1460,1383,3572,1,1,18978.822,2.582791,1,1,1,1
2571,1460,1383,3572,1,1,18658.504,2.582791,1,1,1,1
2572,1460,1383,3572,1,1,18990.034,2.582791,1,1,1,1
2573,1460,1383,3572,1,1,18994.645,2.582791,1,1,1,1
2574,1460,1383,3572,1,1,18995.641,2.582791,1,1,1,1
2575,1460,1383,3572,1,1,18996.199,2.582791,1,1,1,1
2576,1460,1383,3572,1,1,17776.852,2.582791,1,1,1,1
2577,1460,1383,3572,1,1,18988.666,2.582791,1,1,1,1
2578,1460,1383,3572,1,1,18988.326,2.582791,1,1,1,1
2579,1460,1383,3572,1,1,18993.570,2.582791,1,1,1,1
2580,1460,1383,3572,1,1,18985.145,2.582791,1,1,1,1
2581,1460,1383,3572,1,1,18991.063,2.582791,1,1,1,1
2582,1460,1383,3572,1,1,18997.143,2.582791,1,1,1,1
2583,1460,1383,3572,1,1,18989.042,2.582791,1,1,1,1
2584,1460,1383,3572,1,1,17728.347,2.582791,1,1,1,1
2585,1460,1383,3572,1,1,19001.469,2.582791,1,1,1,1
2586,1460,1383,3572,1,1,18996.714,2.582791,1,1,1,1
2587,1460,1383,3572,1,1,19003.682,2.582791,1,1,1,1
2588,1460,1383,3572,1,1,19007.616,2.582791,1,1,1,1
2589,1460,1383,3572,1,1,18778.129,2.582791,1,1,1,1
2590,1460,1383,3572,1,1,19015.093,2.582791,1,1,1,1
2591,1460,1383,3572,1,1,19020.189,2.582791,1,1,1,1
2592,1460,1383,3572,1,1,18762.133,2.582791,1,1,1,1
2593,1460,1383,3572,1,1,19031.117,2.582791,1,1,1,1
2594,1460,1383,3572,1,1,19034.590,2.582791,1,1,1,1
2595,1460,1383,3572,1,1,19040.626,2.582791,1,1,1,1
2596,1460,1383,3572,1,1,19047.946,2.582791,1,1,1,1
2597,1460,1383,3572,1,1,18722.310,2.582791,1,1,1,1
2598,1460,1383,3572,1,1,19050.628,2.582791,1,1,1,1
2599,1460,1383,3572,1,1,17921.315,2.582791,1,1,1,1
2600,1460,1383,3572,1,1,19060.412,2.582791,1,1,1,1
2601,1460,1383,3572,1,1,19065.415,2.582791,1,1,1,1
2602,1460,1383,3572,1,1,19069.850,2.582791,1,1,1,1
2603,1460,1383,3572,1,1,19074.886,2.582791,1,1,1,1
2604,1460,1383,3572,1,1,19085.541,2.582791,1,1,1,1
2605,1460,1383,3572,1,1,19091.466,2.582791,1,1,1,1
2606,1460,1383,3572,1,1,19089.913,2.582791,1,1,1,1
2607,1460,1383,3572,1,1,19094.931,2.582791,1,1,1,1
2608,1460,1383,3572,1,1,19095.979,2.582791,1,1,1,1
2609,1460,1383,3572,1,1,19099.486,2.582791,1,1,1,1
2610,1460,1383,3572,1,1,18338.275,2.582791,1,1,1,1
2611,1460,1383,3572,1,1,19099.668,2.582791,1,1,1,1
2612,1460,1383,3572,1,1,19089.795,2.582791,1,1,1,1
2613,1460,1383,3572,1,1,19093.046,2.582791,1,1,1,1
2614,1460,1383,3572,1,1,19102.345,2.582791,1,1,1,1
2615,1460,1383,3572,1,1,19100.600,2.582791,1,1,1,1
2616,1460,1383,3572,1,1,19099.453,2.582791,1,1,1,1
2617,1460,1383,3572,1,1,19101.011,2.582791,1,1,1,1
2618,1460,1383,3572,1,1,19106.107,2.582791,1,1,1,1
2619,1460,1383,3572,1,1,19111.372,2.582791,1,1,1,1
2620,1460,1383,3572,1,1,19106.289,2.582791,1,1,1,1
2621,1460,1383,3572,1,1,19099.644,2.582791,1,1,1,1
2622,1460,1383,3572,1,1,19099.365,2.582791,1,1,1,1
2623,1460,1383,3572,1,1,19099.866,2.582791,1,1,1,1
2624,1460,1383,3572,1,1,18778.740,2.582791,1,1,1,1
2625,1460,1383,3572,1,1,19099.457,2.582791,1,1,1,1
2626,1460,1383,3572,1,1,19103.966,2.582791,1,1,1,1
2627,1460,1383,3572,1,1,19108.829,2.582791,1,1,1,1
2628,1460,1383,3572,1,1,19109.894,2.582791,1,1,1,1
2629,1460,1383,3572,1,1,19114.454,2.582791,1,1,1,1
2630,1460,1383,3572,1,1,18531.119,2.582791,1,1,1,1
2631,1460,1383,3572,1,1,17755.871,2.582791,1,1,1,1
2632,1460,1383,3572,1,1,19092.118,2.582791,1,1,1,1
2633,1460,1383,3572,1,1,19093.509,2.582791,1,1,1,1
2634,1460,1383,3572,1,1,18352.896,2.582791,1,1,1,1
2635,1460,1383,3572,1,1,18041.627,2.582791,1,1,1,1
2636,1460,1383,3572,1,1,19072.583,2.582791,1,1,1,1
2637,1460,1383,3572,1,1,19070.151,2.582791,1,1,1,1
2638,1460,1383,3572,1,1,19075.785,2.582791,1,1,1,1
2639,1460,1383,3572,1,1,19072.768,2.582791,1,1,1,1
2640,1460,1383,3572,1,1,19076.541,2.582791,1,1,1,1
2641,1460,1383,3572,1,1,19080.407,2.582791,1,1,1,1
2642,1460,1383,3572,1,1,19082.632,2.582791,1,1,1,1
2643,1460,1383,3572,1,1,19087.631,2.582791,1,1,1,1
2644,1460,1383,3572,1,1,19091.942,2.582791,1,1,1,1
2645,1460,1383,3572,1,1,19093.285,2.582791,1,1,1,1
2646,1460,1383,3572,1,1,18541.162,2.582791,1,1,1,1
2647,1460,1383,3572,1,1,18370.400,2.582791,1,1,1,1
2648,1460,1383,3572,1,1,19061.983,2.582791,1,1,1,1
2649,1460,1383,3572,1,1,19067.485,2.582791,1,1,1,1
2650,1460,1383,3572,1,1,17884.908,2.582791,1,1,1,1
2651,1460,1383,3572,1,1,18250.190,2.582791,1,1,1,1
2652,1460,1383,3572,1,1,18554.390,2.582791,1,1,1,1
2653,1460,1383,3572,1,1,19056.905,2.582791,1,1,1,1
2654,1460,1383,3572,1,1,18840.136,2.582791,1,1,1,1
2655,1460,1383,3572,1,1,17663.914,2.582791,1,1,1,1
2656,1460,1383,3572,1,1,19076.082,2.582791,1,1,1,1
2657,1460,1383,3572,1,1,19080.300,2.582791,1,1,1,1
2658,1460,1383,3572,1,1,19080.786,2.582791,1,1,1,1
2659,1460,1383,3572,1,1,19086.312,2.582791,1,1,1,1
2660,1460,1383,3572,1,1,19096.933,2.582791,1,1,1,1
2661,1460,1383,3572,1,1,19091.898,2.582791,1,1,1,1
2662,1460,1383,3572,1,1,18264.832,2.582791,1,1,1,1
2663,1460,1383,3572,1,1,19093.035,2.582791,1,1,1,1
2664,1460,1383,3572,1,1,18273.419,2.582791,1,1,1,1
2665,1460,1383,3572,1,1,19099.036,2.582791,1,1,1,1
2666,1460,1383,3572,1,1,18374.633,2.582791,1,1,1,1
2667,1460,1383,3572,1,1,19060.299,2.582791,1,1,1,1
2668,1460,1383,3572,1,1,19063.412,2.582791,1,1,1,1
2669,1460,1383,3572,1,1,19066.785,2.582791,1,1,1,1
2670,1460,1383,3572,1,1,19067.070,2.582791,1,1,1,1
2671,1460,1383,3572,1,1,18932.983,2.582791,1,1,1,1
2672,1460,1383,3572,1,1,18689.451,2.582791,1,1,1,1
2673,1460,1383,3572,1,1,19070.835,2.582791,1,1,1,1
2674,1460,1383,3572,1,1,18230.420,2.582791,1,1,1,1
2675,1460,1383,3572,1,1,19083.541,2.582791,1,1,1,1
2676,1460,1383,3572,1,1,19084.947,2.582791,1,1,1,1
2677,1460,1383,3572,1,1,18725.057,2.582791,1,1,1,1
2678,1460,1383,3572,1,1,19084.199,2.582791,1,1,1,1
2679,1460,1383,3572,1,1,19090.504,2.582791,1,1,1,1
2680,1460,1383,3572,1,1,19093.908,2.582791,1,1,1,1
2681,1460,1383,3572,1,1,18304.849,2.582791,1,1,1,1
2682,1460,1383,3572,1,1,18505.509,2.582791,1,1,1,1
2683,1460,1383,3572,1,1,19098.006,2.582791,1,1,1,1
2684,1460,1383,3572,1,1,19091.937,2.582791,1,1,1,1
2685,1460,1383,3572,1,1,19096.717,2.582791,1,1,1,1
2686,1460,1383,3572,1,1,19027.055,2.582791,1,1,1,1
2687,1460,1383,3572,1,1,19105.074,2.582791,1,1,1,1
2688,1460,1383,3572,1,1,18393.868,2.582791,1,1,1,1
2689,1460,1383,3572,1,1,19110.122,2.582791,1,1,1,1
2690,1460,1383,3572,1,1,19114.178,2.582791,1,1,1,1
2691,1460,1383,3572,1,1,19063.313,2.582791,1,1,1,1
2692,1460,1383,3572,1,1,19112.828,2.582791,1,1,1,1
2693,1460,1383,3572,1,1,19113.938,2.582791,1,1,1,1
2694,1460,1383,3572,1,1,19117.246,2.582791,1,1,1,1
2695,1460,1383,3572,1,1,19099.630,2.582791,1,1,1,1
2696,1460,1383,3572,1,1,19105.054,2.582791,1,1,1,1
2697,1460,1383,3572,1,1,19108.004,2.582791,1,1,1,1
2698,1460,1383,3572,1,1,19112.528,2.582791,1,1,1,1
2699,1460,1383,3572,1,1,19116.815,2.582791,1,1,1,1
2700,1460,1383,3572,1,1,19122.023,2.582791,1,1,1,1
2701,1460,1383,3572,1,1,19125.812,2.582791,1,1,1,1
2702,1460,1383,3572,1,1,18485.491,2.582791,1,1,1,1
2703,1460,1383,3572,1,1,19117.793,2.582791,1,1,1,1
2704,1460,1383,3572,1,1,19112.705,2.582791,1,1,1,1
2705,1460,1383,3572,1,1,19123.953,2.582791,1,1,1,1
2706,1460,1383,3572,1,1,18551.719,2.582791,1,1,1,1
2707,1460,1383,3572,1,1,19119.351,2.582791,1,1,1,1
2708,1460,1383,3572,1,1,19102.295,2.582791,1,1,1,1
2709,1460,1383,3572,1,1,19097.388,2.582791,1,1,1,1
2710,1460,1383,3572,1,1,18492.180,2.582791,1,1,1,1
2711,1460,1383,3572,1,1,19097.705,2.582791,1,1,1,1
2712,1460,1383,3572,1,1,19095.194,2.582791,1,1,1,1
2713,1460,1383,3572,1,1,19083.386,2.582791,1,1,1,1
2714,1460,1383,3572,1,1,18972.542,2.582791,1,1,1,1
2715,1460,1383,3572,1,1,19084.911,2.582791,1,1,1,1
2716,1460,1383,3572,1,1,19087.529,2.582791,1,1,1,1
2717,1460,1383,3572,1,1,19093.463,2.582791,1,1,1,1
2718,1460,1383,3572,1,1,19094.813,2.582791,1,1,1,1
2719,1460,1383,3572,1,1,19094.363,2.582791,1,1,1,1
2720,1460,1383,3572,1,1,19100.811,2.582791,1,1,1,1
2721,1460,1383,3572,1,1,19100.922,2.582791,1,1,1,1
2722,1460,1383,3572,1,1,19077.112,2.582791,1,1,1,1
2723,1460,1383,3572,1,1,19077.898,2.582791,1,1,1,1
2724,1460,1383,3572,1,1,18775.966,2.582791,1,1,1,1
2725,1460,1383,3572,1,1,19073.697,2.582791,1,1,1,1
2726,1460,1383,3572,1,1,19077.010,2.582791,1,1,1,1
2727,1460,1383,3572,1,1,19079.969,2.582791,1,1,1,1
2728,1460,1383,3572,1,1,19032.114,2.582791,1,1,1,1
2729,1460,1383,3572,1,1,19084.723,2.582791,1,1,1,1
2730,1460,1383,3572,1,1,19087.227,2.582791,1,1,1,1
2731,1460,1383,3572,1,1,19072.277,2.582791,1,1,1,1
2732,1460,1383,3572,1,1,19076.809,2.582791,1,1,1,1
2733,1460,1383,3572,1,1,19078.204,2.582791,1,1,1,1
2734,1460,1383,3572,1,1,19069.552,2.582791,1,1,1,1
2735,1460,1383,3572,1,1,19074.005,2.582791,1,1,1,1
2736,1460,1383,3572,1,1,19074.752,2.582791,1,1,1,1
2737,1460,1383,3572,1,1,19074.094,2.582791,1,1,1,1
2738,1460,1383,3572,1,1,18444.639,2.582791,1,1,1,1
2739,1460,1383,3572,1,1,19077.765,2.582791,1,1,1,1
2740,1460,1383,3572,1,1,19071.707,2.582791,1,1,1,1
2741,1460,1383,3572,1,1,19074.985,2.582791,1,1,1,1
2742,1460,1383,3572,1,1,18689.102,2.582791,1,1,1,1
2743,1460,1383,3572,1,1,18844.029,2.582791,1,1,1,1
2744,1460,1383,3572,1,1,19090.355,2.582791,1,1,1,1
2745,1460,1383,3572,1,1,19087.935,2.582791,1,1,1,1
2746,1460,1383,3572,1,1,18385.192,2.582791,1,1,1,1
2747,1460,1383,3572,1,1,18210.043,2.582791,1,1,1,1
2748,1460,1383,3572,1,1,18881.403,2.582791,1,1,1,1
2749,1460,1383,3572,1,1,19093.802,2.582791,1,1,1,1
2750,1460,1383,3572,1,1,19100.449,2.582791,1,1,1,1
2751,1460,1383,3572,1,1,18684.970,2.582791,1,1,1,1
2752,1460,1383,3572,1,1,19105.503,2.582791,1,1,1,1
2753,1460,1383,3572,1,1,19107.389,2.582791,1,1,1,1
2754,1460,1383,3572,1,1,19112.589,2.582791,1,1,1,1
2755,1460,1383,3572,1,1,19119.345,2.582791,1,1,1,1
2756,1460,1383,3572,1,1,19119.747,2.582791,1,1,1,1
2757,1460,1383,3572,1,1,19114.156,2.582791,1,1,1,1
2758,1460,1383,3572,1,1,19120.435,2.582791,1,1,1,1
2759,1460,1383,3572,1,1,18501.079,2.582791,1,1,1,1
2760,1460,1383,3572,1,1,19126.078,2.582791,1,1,1,1
2761,1460,1383,3572,1,1,19124.497,2.582791,1,1,1,1
2762,1460,1383,3572,1,1,18430.962,2.582791,1,1,1,1
2763,1460,1383,3572,1,1,19110.022,2.582791,1,1,1,1
2764,1460,1383,3572,1,1,19114.208,2.582791,1,1,1,1
2765,1460,1383,3572,1,1,19112.855,2.582791,1,1,1,1
2766,1460,1383,3572,1,1,18621.033,2.582791,1,1,1,1
2767,1460,1383,3572,1,1,19111.625,2.582791,1,1,1,1
2768,1460,1383,3572,1,1,19116.287,2.582791,1,1,1,1
2769,1460,1383,3572,1,1,19120.384,2.582791,1,1,1,1
2770,1460,1383,3572,1,1,19127.180,2.582791,1,1,1,1
2771,1460,1383,3572,1,1,19134.270,2.582791,1,1,1,1
2772,1460,1383,3572,1,1,19134.574,2.582791,1,1,1,1
2773,1460,1383,3572,1,1,19134.127,2.582791,1,1,1,1
2774,1460,1383,3572,1,1,19134.445,2.582791,1,1,1,1
2775,1460,1383,3572,1,1,19137.632,2.582791,1,1,1,1
2776,1460,1383,3572,1,1,19140.816,2.582791,1,1,1,1
2777,1460,1383,3572,1,1,18894.856,2.582791,1,1,1,1
2778,1460,1383,3572,1,1,18694.984,2.582791,1,1,1,1
2779,1460,1383,3572,1,1,19158.876,2.582791,1,1,1,1
2780,1460,1383,3572,1,1,19146.773,2.582791,1,1,1,1
2781,1460,1383,3572,1,1,18976.463,2.582791,1,1,1,1
2782,1460,1383,3572,1,1,19150.369,2.582791,1,1,1,1
2783,1460,1383,3572,1,1,19017.559,2.582791,1,1,1,1
2784,1460,1383,3572,1,1,19128.273,2.582791,1,1,1,1
2785,1460,1383,3572,1,1,19151.115,2.582791,1,1,1,1
2786,1460,1383,3572,1,1,19157.201,2.582791,1,1,1,1
2787,1460,1383,3572,1,1,19158.276,2.582791,1,1,1,1
2788,1460,1383,3572,1,1,18630.479,2.582791,1,1,1,1
2789,1460,1383,3572,1,1,19159.735,2.582791,1,1,1,1
2790,1460,1383,3572,1,1,19163.965,2.582791,1,1,1,1
2791,1460,1383,3572,1,1,19169.118,2.582791,1,1,1,1
2792,1460,1383,3572,1,1,19169.810,2.582791,1,1,1,1
2793,1460,1383,3572,1,1,19174.315,2.582791,1,1,1,1
2794,1460,1383,3572,1,1,19179.444,2.582791,1,1,1,1
2795,1460,1383,3572,1,1,19176.190,2.582791,1,1,1,1
2796,1460,1383,3572,1,1,19180.885,2.582791,1,1,1,1
2797,1460,1383,3572,1,1,19177.992,2.582791,1,1,1,1
2798,1460,1383,3572,1,1,19184.079,2.582791,1,1,1,1
2799,1460,1383,3572,1,1,19188.001,2.582791,1,1,1,1
2800,1460,1383,3572,1,1,19191.466,2.582791,1,1,1,1
2801,1460,1383,3572,1,1,19066.093,2.582791,1,1,1,1
2802,1460,1383,3572,1,1,19198.280,2.582791,1,1,1,1
2803,1460,1383,3572,1,1,19205.770,2.582791,1,1,1,1
2804,1460,1383,3572,1,1,19184.201,2.582791,1,1,1,1
2805,1460,1383,3572,1,1,19091.916,2.582791,1,1,1,1
2806,1460,1383,3572,1,1,19210.433,2.582791,1,1,1,1
2807,1460,1383,3572,1,1,19214.445,2.582791,1,1,1,1
2808,1460,1383,3572,1,1,19215.716,2.582791,1,1,1,1
2809,1460,1383,3572,1,1,19214.361,2.582791,1,1,1,1
2810,1460,1383,3572,1,1,19129.818,2.582791,1,1,1,1
2811,1460,1383,3572,1,1,19217.580,2.582791,1,1,1,1
2812,1460,1383,3572,1,1,19221.337,2.582791,1,1,1,1
2813,1460,1383,3572,1,1,19229.101,2.582791,1,1,1,1
2814,1460,1383,3572,1,1,19227.716,2.582791,1,1,1,1
2815,1460,1383,3572,1,1,19234.570,2.582791,1,1,1,1
2816,1460,1383,3572,1,1,19230.326,2.582791,1,1,1,1
2817,1460,1383,3572,1,1,19235.303,2.582791,1,1,1,1
2818,1460,1383,3572,1,1,19239.462,2.582791,1,1,1,1
2819,1460,1383,3572,1,1,19245.261,2.582791,1,1,1,1
2820,1460,1383,3572,1,1,19247.241,2.582791,1,1,1,1
2821,1460,1383,3572,1,1,19254.492,2.582791,1,1,1,1
2822,1460,1383,3572,1,1,19259.552,2.582791,1,1,1,1
2823,1460,1383,3572,1,1,19262.626,2.582791,1,1,1,1
2824,1460,1383,3572,1,1,19267.267,2.582791,1,1,1,1
2825,1460,1383,3572,1,1,19219.441,2.582791,1,1,1,1
2826,1460,1383,3572,1,1,19266.850,2.582791,1,1,1,1
2827,1460,1383,3572,1,1,19192.557,2.582791,1,1,1,1
2828,1460,1383,3572,1,1,19268.457,2.582791,1,1,1,1
2829,1460,1383,3572,1,1,19269.866,2.582791,1,1,1,1
2830,1460,1383,3572,1,1,19267.646,2.582791,1,1,1,1
2831,1460,1383,3572,1,1,19252.653,2.582791,1,1,1,1
2832,1460,1383,3572,1,1,19274.288,2.582791,1,1,1,1
2833,1460,1383,3572,1,1,19278.614,2.582791,1,1,1,1
2834,1460,1383,3572,1,1,19284.933,2.582791,1,1,1,1
2835,1460,1383,3572,1,1,19286.767,2.582791,1,1,1,1
2836,1460,1383,3572,1,1,19293.485,2.582791,1,1,1,1
2837,1460,1383,3572,1,1,19297.103,2.582791,1,1,1,1
2838,1460,1383,3572,1,1,19302.410,2.582791,1,1,1,1
2839,1460,1383,3572,1,1,19307.084,2.582791,1,1,1,1
2840,1460,1383,3572,1,1,19312.087,2.582791,1,1,1,1
2841,1460,1383,3572,1,1,19309.798,2.582791,1,1,1,1
2842,1460,1383,3572,1,1,19315.563,2.582791,1,1,1,1
2843,1460,1383,3572,1,1,19321.327,2.582791,1,1,1,1
2844,1460,1383,3572,1,1,19319.231,2.582791,1,1,1,1
2845,1460,1383,3572,1,1,19322.500,2.582791,1,1,1,1
2846,1460,1383,3572,1,1,19326.709,2.582791,1,1,1,1
2847,1460,1383,3572,1,1,19331.902,2.582791,1,1,1,1
2848,1460,1383,3572,1,1,19336.278,2.582791,1,1,1,1
2849,1460,1383,3572,1,1,19342.561,2.582791,1,1,1,1
2850,1460,1383,3572,1,1,19346.847,2.582791,1,1,1,1
2851,1460,1383,3572,1,1,19349.157,2.582791,1,1,1,1
2852,1460,1383,3572,1,1,19352.153,2.582791,1,1,1,1
2853,1460,1383,3572,1,1,19357.747,2.582791,1,1,1,1
2854,1460,1383,3572,1,1,19358.366,2.582791,1,1,1,1
2855,1460,1383,3572,1,1,19358.983,2.582791,1,1,1,1
2856,1460,1383,3572,1,1,19329.031,2.582791,1,1,1,1
2857,1460,1383,3572,1,1,19332.285,2.582791,1,1,1,1
2858,1460,1383,3572,1,1,19371.254,2.582791,1,1,1,1
2859,1460,1383,3572,1,1,19286.817,2.582791,1,1,1,1
2860,1460,1383,3572,1,1,19378.764,2.582791,1,1,1,1
2861,1460,1383,3572,1,1,19378.830,2.582791,1,1,1,1
2862,1460,1383,3572,1,1,19379.206,2.582791,1,1,1,1
2863,1460,1383,3572,1,1,18763.411,2.582791,1,1,1,1
2864,1460,1383,3572,1,1,19389.018,2.582791,1,1,1,1
2865,1460,1383,3572,1,1,19383.367,2.582791,1,1,1,1
2866,1460,1383,3572,1,1,19385.615,2.582791,1,1,1,1
2867,1460,1383,3572,1,1,19391.391,2.582791,1,1,1,1
2868,1460,1383,3572,1,1,19138.071,2.582791,1,1,1,1
2869,1460,1383,3572,1,1,19395.336,2.582791,1,1,1,1
2870,1460,1383,3572,1,1,18948.217,2.582791,1,1,1,1
2871,1460,1383,3572,1,1,19403.290,2.582791,1,1,1,1
2872,1460,1383,3572,1,1,19406.441,2.582791,1,1,1,1
2873,1460,1383,3572,1,1,19405.647,2.582791,1,1,1,1
2874,1460,1383,3572,1,1,19411.946,2.582791,1,1,1,1
2875,1460,1383,3572,1,1,19417.764,2.582791,1,1,1,1
2876,1460,1383,3572,1,1,19409.169,2.582791,1,1,1,1
2877,1460,1383,3572,1,1,19416.734,2.582791,1,1,1,1
